operator,deviceSN,deviceSKU,deviceHWD,packageName,dsn,deviceMacAddress,stationMacAddress,stationName,recordTime,PMStartTime,PMFWCostTime,PMNavCostTime,PMMCUCostTime,PMStatus,md5Check,backupState,WifiChanel,AudioPackageVersion,FwVersion,PmMcuBootCostTime,PMDsnCostTime,PmMusicTime
noInfo,F11R3081H2H1,AV2510S0US,10B011100XX1000A1XX0100PP60XXXXX,Lidar360P3.E3326.21.1_11[1]4[12345]14_22.45_Feb062022.zip,AC000W022184485,B8:4D:43:FC:C6:2B,8c:ec:4b:86:90:2e,KAY-DT-25,2022-02-17 15:22:47.182953,2022-02-17 15:21:22.952142,52.331,17.768,8.301,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.E3326.21.1_11[1]4[12345]14_22.45_Feb062022.zip,1.362,4.324,4.475
noInfo,F11R3081H2K3,AV2510S0US,10B011100XX1000A1XX0100PP60XXXXX,Lidar360P3.E3326.21.1_11[1]4[12345]14_22.45_Feb062022.zip,AC000W022184492,B8:4D:43:FC:C6:22,8c:ec:4b:86:90:2e,KAY-DT-25,2022-02-17 15:25:12.497712,2022-02-17 15:23:46.795635,53.449,18.026,8.325,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.E3326.21.1_11[1]4[12345]14_22.45_Feb062022.zip,1.385,4.365,4.428
noInfo,F11R3081H2H0,AV2510S0US,10B011100XX1000A1XX0100PP60XXXXX,Lidar360P3.E3326.21.1_11[1]4[12345]14_22.45_Feb062022.zip,AC000W022184499,F0:B0:40:74:A1:CA,8c:ec:4b:86:90:2e,KAY-DT-25,2022-02-17 15:27:23.772372,2022-02-17 15:25:57.830428,54.468,17.609,2.437,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.E3326.21.1_11[1]4[12345]14_22.45_Feb062022.zip,1.36,4.058,4.407
noInfo,F11R3081H2F1,AV2510S0US,10B011100XX1000A1XX0100PP60XXXXX,Lidar360P3.E3326.21.1_11[1]4[12345]14_22.45_Feb062022.zip,AC000W022184504,F0:B0:40:74:A3:9E,8c:ec:4b:86:90:2e,KAY-DT-25,2022-02-17 15:30:01.353697,2022-02-17 15:28:34.606773,55.839,16.859,8.343,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.E3326.21.1_11[1]4[12345]14_22.45_Feb062022.zip,1.386,4.19,4.393
noInfo,F11R3081H2K7,AV2510S0US,10B011100XX1000A1XX0100PP60XXXXX,Lidar360P3.E3326.21.1_11[1]4[12345]14_22.45_Feb062022.zip,AC000W022184513,F0:B0:40:74:A3:97,8c:ec:4b:86:90:2e,KAY-DT-25,2022-02-17 15:33:15.541227,2022-02-17 15:31:48.398413,55.129,17.802,8.34,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.E3326.21.1_11[1]4[12345]14_22.45_Feb062022.zip,1.361,4.207,4.426
noInfo,F11R3081H2A6,AV2510S0US,10B011100XX1000A1XX0100PP60XXXXX,Lidar360P3.E3326.21.1_11[1]4[12345]14_22.45_Feb062022.zip,AC000W022184520,F0:B0:40:74:9B:A7,8c:ec:4b:86:90:2e,KAY-DT-25,2022-02-17 15:36:07.182753,2022-02-17 15:34:41.897519,52.737,18.097,8.308,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.E3326.21.1_11[1]4[12345]14_22.45_Feb062022.zip,1.405,4.361,4.486
noInfo,F11R3081H2Z9,AV2510S0US,10B011100XX1000A1XX0100PP60XXXXX,Lidar360P3.E3326.21.1_11[1]4[12345]14_22.45_Feb062022.zip,AC000W022184524,B8:4D:43:FC:95:F1,8c:ec:4b:86:90:2e,KAY-DT-25,2022-02-17 15:39:04.266557,2022-02-17 15:37:43.321497,46.659,19.928,8.283,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.E3326.21.1_11[1]4[12345]14_22.45_Feb062022.zip,1.422,4.252,4.392
noInfo,F11R3081H2A2,AV2510S0US,10B011100XX1000A1XX0100PP60XXXXX,Lidar360P3.E3326.21.1_11[1]4[12345]14_22.45_Feb062022.zip,AC000W022184529,B8:4D:43:FC:AE:FF,8c:ec:4b:86:90:2e,KAY-DT-25,2022-02-17 15:41:03.814043,2022-02-17 15:39:39.598479,53.271,16.917,8.266,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.E3326.21.1_11[1]4[12345]14_22.45_Feb062022.zip,1.39,4.268,4.268
noInfo,F11R3081H2Z1,AV2510S0US,10B011100XX1000A1XX0100PP60XXXXX,Lidar360P3.E3326.21.1_11[1]4[12345]14_22.45_Feb062022.zip,AC000W022184533,F0:B0:40:74:9B:E4,8c:ec:4b:86:90:2e,KAY-DT-25,2022-02-17 15:42:57.387989,2022-02-17 15:41:39.420346,46.799,17.033,8.309,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.E3326.21.1_11[1]4[12345]14_22.45_Feb062022.zip,1.388,4.234,4.438
noInfo,F11R3081H2Z2,AV2510S0US,10B011100XX1000A1XX0100PP60XXXXX,Lidar360P3.E3326.21.1_11[1]4[12345]14_22.45_Feb062022.zip,AC000W022184537,B8:4D:43:FC:CE:75,8c:ec:4b:86:90:2e,KAY-DT-25,2022-02-17 15:45:25.848701,2022-02-17 15:44:07.989040,46.034,17.524,8.305,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.E3326.21.1_11[1]4[12345]14_22.45_Feb062022.zip,1.364,4.182,4.398
