operator,deviceSN,deviceSKU,deviceHWD,packageName,dsn,deviceMacAddress,stationMacAddress,stationName,PMStartTime,PMFWCostTime,PMNavCostTime,PMMCUCostTime,PMStatus,md5Check
noInfo,R24Q3081Z5F6,RV9904V1US,15A011000XX200121XX1000PP60XXXXX,MesaValleyHarmonizedP4.1126.11.6_sprint11.6_rc2_FV0.0.6_SU2.2.007_M0.0.30_GM1.0.30_14.35_Jul012021.zip,None_R24Q3081Z5F6,,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-07-24 23:31:16.538400,71.902,,3.515,failed,noInfo,0.794
noInfo,R24Q3081Z5F6,RV9904V1US,15A011000XX200121XX1000PP60XXXXX,MesaValleyHarmonizedP4.1126.11.6_sprint11.6_rc2_FV0.0.6_SU2.2.007_M0.0.30_GM1.0.30_14.35_Jul012021.zip,None_R24Q3081Z5F6,,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-07-24 23:33:33.952377,170.143,,3.499,failed,noInfo,0.784
noInfo,R24Q3081Z5F6,RV9904V1US,15A011000XX200121XX1000PP60XXXXX,MesaValleyHarmonizedP4.1126.11.6_sprint11.6_rc2_FV0.0.6_SU2.2.007_M0.0.30_GM1.0.30_14.35_Jul012021.zip,None_R24Q3081Z5F6,,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-07-24 23:37:37.665936,62.443,,3.496,failed,noInfo,0.787
noInfo,R24Q3081Z5F6,RV9904V1US,15A011000XX200121XX1000PP60XXXXX,MesaValleyHarmonizedP4.1126.11.6_sprint11.6_rc2_FV0.0.6_SU2.2.007_M0.0.30_GM1.0.30_14.35_Jul012021.zip,None_R24Q3081Z5F6,,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-07-24 23:39:32.753015,62.518,,3.504,failed,noInfo,0.781
noInfo,R24Q3081Z0Z3,UR1305A1US,11D011000XX200121XX1001PP60XXXXX,MesaValleyHarmonizedP4.1126.11.6_sprint11.6_rc2_FV0.0.6_SU2.2.007_M0.0.30_GM1.0.30_14.35_Jul012021.zip,AC000W021473470,309587714B43,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-07-24 23:51:40.655859,34.932,14.325,3.504,success,noInfo,2.339,4.6,0.793
noInfo,R24Q3081Z0Z3,UR1305A1US,11D011000XX200121XX1001PP60XXXXX,MesaValleyHarmonizedP4.1126.11.6_sprint11.6_rc2_FV0.0.6_SU2.2.007_M0.0.30_GM1.0.30_14.35_Jul012021.zip,AC000W021473472,309587714B43,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-07-24 23:53:22.411169,35.837,8.264,3.508,success,noInfo,2.384,4.724,0.781
noInfo,R24Q3081Z0Z3,UR1305A1US,11D011000XX200121XX1001PP60XXXXX,MesaValleyHarmonizedP4.1126.11.6_sprint11.6_rc2_FV0.0.6_SU2.2.007_M0.0.30_GM1.0.30_14.35_Jul012021.zip,AC000W021473473,309587714B43,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-07-24 23:54:34.236725,39.35,14.312,3.499,success,noInfo,2.339,4.719,0.777
noInfo,R24Q3081Z0F2,UR1305A1US,11D011000XX200121XX1001PP60XXXXX,MesaValleyHarmonizedP4.1126.11.6_sprint11.6_rc2_FV0.0.6_SU2.2.007_M0.0.30_GM1.0.30_14.35_Jul012021.zip,None_R24Q3081Z0F2,,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-07-24 23:55:54.404723,72.111,14.312,12.85,failed,noInfo,2.339,4.719,0.778
noInfo,R24Q3081Z0F2,UR1305A1US,11D011000XX200121XX1001PP60XXXXX,MesaValleyHarmonizedP4.1126.11.6_sprint11.6_rc2_FV0.0.6_SU2.2.007_M0.0.30_GM1.0.30_14.35_Jul012021.zip,AC000W021473476,3095877184C8,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-07-24 23:57:20.414103,38.168,14.481,3.506,success,noInfo,2.312,4.119,0.771
noInfo,R24Q3081Z0F2,UR1305A1US,11D011000XX200121XX1001PP60XXXXX,MesaValleyHarmonizedP4.1126.11.6_sprint11.6_rc2_FV0.0.6_SU2.2.007_M0.0.30_GM1.0.30_14.35_Jul012021.zip,AC000W021473477,3095877184C8,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-07-24 23:58:26.348048,22.365,8.269,3.478,success,noInfo,2.367,4.669,0.786
noInfo,R24Q3081Z0Z3,UR1305A1US,11D011000XX200121XX1001PP60XXXXX,MesaValleyHarmonizedP4.1126.11.6_sprint11.6_rc2_FV0.0.6_SU2.2.007_M0.0.30_GM1.0.30_14.35_Jul012021.zip,AC000W021473478,309587714B43,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-07-24 23:59:24.790096,41.07,14.61,3.496,success,noInfo,2.372,4.322,0.789
