operator,deviceSN,deviceSKU,packageName,dsn,deviceMacAddress,stationMacAddress,stationName,PMStartTime,PMFWCostTime,PMNavCostTime,PMMCUCostTime,PMStatus,md5Check
noInfo,J28Q3081Z0R9,RV2520SEUS,Lidar360P3.12.0_sprint12_rc3_scfOn_FV0.0.8_M1.0.60_RP3.12.0_sprint12_rc3_scfOn_multi_ayla_plat_14.59_Apr152021.zip,None_J28Q3081Z0R9,,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-05-21 16:02:21.237263,35.761,22.003,3.708,failed,noInfo,2.482,0.796
noInfo,J28Q3081Z0R9,RV2520SEUS,Lidar360P3.12.0_sprint12_rc3_scfOn_FV0.0.8_M1.0.60_RP3.12.0_sprint12_rc3_scfOn_multi_ayla_plat_14.59_Apr152021.zip,None_J28Q3081Z0R9,3095871B7E61,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-05-21 16:04:56.132640,33.799,21.636,3.715,success,noInfo,2.596,0.803
noInfo,J28Q3081Z0R9,RV2520SEUS,Lidar360P3.12.0_sprint12_rc3_scfOn_FV0.0.8_M1.0.60_RP3.12.0_sprint12_rc3_scfOn_multi_ayla_plat_14.59_Apr152021.zip,None_J28Q3081Z0R9,3095871B7E61,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-05-21 16:06:26.677259,38.66,22.854,3.703,failed,noInfo,2.293,0.795
noInfo,J28Q3081Z0R9,RV2520SEUS,Lidar360P3.12.0_sprint12_rc3_scfOn_FV0.0.8_M1.0.60_RP3.12.0_sprint12_rc3_scfOn_multi_ayla_plat_14.59_Apr152021.zip,None_J28Q3081Z0R9,3095871B7E61,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-05-21 16:08:50.215569,34.209,22.473,3.739,success,noInfo,2.236,0.809
noInfo,J28Q3081Z0R9,RV2520SEUS,Lidar360P3.12.0_sprint12_rc3_scfOn_FV0.0.8_M1.0.60_RP3.12.0_sprint12_rc3_scfOn_multi_ayla_plat_14.59_Apr152021.zip,None_J28Q3081Z0R9,3095871B7E61,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-05-21 16:10:26.860872,37.803,22.218,3.72,success,noInfo,2.256,0.813
noInfo,J28Q3081Z0R9,RV2520SEUS,Lidar360P3.12.0_sprint12_rc3_scfOn_FV0.0.8_M1.0.60_RP3.12.0_sprint12_rc3_scfOn_multi_ayla_plat_14.59_Apr152021.zip,None_J28Q3081Z0R9,,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-05-21 16:12:43.886667,28.618,22.218,3.72,failed,noInfo,2.256,0.803
noInfo,J28Q3081Z0R9,RV2520SEUS,Lidar360P3.12.0_sprint12_rc3_scfOn_FV0.0.8_M1.0.60_RP3.12.0_sprint12_rc3_scfOn_multi_ayla_plat_14.59_Apr152021.zip,None_J28Q3081Z0R9,3095871B7E61,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-05-21 16:16:43.531821,48.501,22.262,3.717,success,noInfo,2.652,0.826
noInfo,J28Q3081Z0R9,RV2520SEUS,Lidar360P3.12.0_sprint12_rc3_scfOn_FV0.0.8_M1.0.60_RP3.12.0_sprint12_rc3_scfOn_multi_ayla_plat_14.59_Apr152021.zip,None_J28Q3081Z0R9,,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-05-21 16:19:18.614900,50.169,22.262,3.715,failed,noInfo,2.652,0.8
noInfo,J28Q3081Z0R9,RV2520SEUS,Lidar360P3.12.0_sprint12_rc3_scfOn_FV0.0.8_M1.0.60_RP3.12.0_sprint12_rc3_scfOn_multi_ayla_plat_14.59_Apr152021.zip,None_J28Q3081Z0R9,3095871B7E61,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-05-21 16:23:11.051620,37.616,21.757,3.706,failed,noInfo,2.579,0.813
noInfo,J28Q3081Z0R9,RV2520SEUS,Lidar360P3.12.0_sprint12_rc3_scfOn_FV0.0.8_M1.0.60_RP3.12.0_sprint12_rc3_scfOn_multi_ayla_plat_14.59_Apr152021.zip,None_J28Q3081Z0R9,3095871B7E61,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-05-21 16:24:47.013698,38.461,22.062,3.725,failed,noInfo,2.221,0.79
noInfo,J28Q3081Z0R9,RV2520SEUS,Lidar360P3.12.0_sprint12_rc3_scfOn_FV0.0.8_M1.0.60_RP3.12.0_sprint12_rc3_scfOn_multi_ayla_plat_14.59_Apr152021.zip,None_J28Q3081Z0R9,3095871B7E61,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-05-21 16:28:00.906860,38.41,22.689,3.722,failed,noInfo,2.368,0.797
